"","year","type_of_violence","latitude","longitude","geom_wkt","country","date_start","date_end","best"
"1597",2014,1,9.333333,12.5,"POINT (12.5 9.333333)","Nigeria","2014-03-03 00:00:00.000","2014-03-03 00:00:00.000",20
"1598",2014,1,11.925833,13.605556,"POINT (13.605556 11.925833)","Nigeria","2014-03-05 00:00:00.000","2014-03-05 00:00:00.000",20
"1599",2014,1,10.18948,12.52765,"POINT (12.52765 10.18948)","Nigeria","2014-03-08 00:00:00.000","2014-03-08 00:00:00.000",0
"1600",2014,1,11.103593,13.712983,"POINT (13.712983 11.103593)","Nigeria","2014-03-10 00:00:00.000","2014-03-10 00:00:00.000",5
"1601",2014,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2014-03-14 00:00:00.000","2014-03-14 00:00:00.000",40
"1602",2014,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2014-03-14 00:00:00.000","2014-03-14 00:00:00.000",649
"1603",2014,1,11.724167,13.284722,"POINT (13.284722 11.724167)","Nigeria","2014-03-15 00:00:00.000","2014-03-15 00:00:00.000",12
"1604",2014,1,11.48451,12.31264,"POINT (12.31264 11.48451)","Nigeria","2014-03-15 00:00:00.000","2014-03-17 00:00:00.000",9
"1605",2014,1,11.16667,13.41667,"POINT (13.41667 11.16667)","Nigeria","2014-03-19 00:00:00.000","2014-03-19 00:00:00.000",30
"1606",2014,1,11.691757,13.222078,"POINT (13.222078 11.691757)","Nigeria","2014-03-20 00:00:00.000","2014-03-20 00:00:00.000",10
"1607",2014,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",3
"1608",2014,1,10.170877,13.385249,"POINT (13.385249 10.170877)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",3
"1609",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",3
"1610",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",3
"1611",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",3
"1612",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",2
"1613",2014,1,11.47342,13.37837,"POINT (13.37837 11.47342)","Nigeria","2014-03-22 00:00:00.000","2014-03-23 00:00:00.000",2
"1614",2014,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2014-03-25 00:00:00.000","2014-03-25 00:00:00.000",8
"1615",2014,1,9.2,12.48333,"POINT (12.48333 9.2)","Nigeria","2014-03-27 00:00:00.000","2014-03-27 00:00:00.000",4
"1616",2014,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2014-03-29 00:00:00.000","2014-03-30 00:00:00.000",102
"1617",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-31 00:00:00.000","2014-04-03 00:00:00.000",2
"1618",2014,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2014-03-31 00:00:00.000","2014-04-03 00:00:00.000",1
"1619",2014,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2014-04-01 00:00:00.000","2014-04-01 00:00:00.000",21
"1620",2014,1,11.226071,13.783778,"POINT (13.783778 11.226071)","Nigeria","2014-04-05 00:00:00.000","2014-04-07 00:00:00.000",15
"1621",2014,1,11.103593,13.712983,"POINT (13.712983 11.103593)","Nigeria","2014-04-05 00:00:00.000","2014-04-07 00:00:00.000",15
"1622",2014,1,11.17255,13.76114,"POINT (13.76114 11.17255)","Nigeria","2014-04-05 00:00:00.000","2014-04-07 00:00:00.000",15
"1623",2014,1,10.86583,12.84702,"POINT (12.84702 10.86583)","Nigeria","2014-04-14 00:00:00.000","2014-04-14 00:00:00.000",2
"1624",2014,1,11.6775,11.334444,"POINT (11.334444 11.6775)","Nigeria","2014-04-19 00:00:00.000","2014-04-19 00:00:00.000",1
"1625",2014,1,11.3885,12.9074,"POINT (12.9074 11.3885)","Nigeria","2014-04-24 00:00:00.000","2014-04-24 00:00:00.000",45
"1626",2014,1,11.103593,13.712983,"POINT (13.712983 11.103593)","Nigeria","2014-05-01 00:00:00.000","2014-05-01 00:00:00.000",19
"1627",2014,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2014-05-05 00:00:00.000","2014-05-05 00:00:00.000",17
"1628",2014,1,11.1858,9.9686,"POINT (9.9686 11.1858)","Nigeria","2014-05-12 00:00:00.000","2014-05-12 00:00:00.000",3
"1629",2014,1,10.86583,12.84702,"POINT (12.84702 10.86583)","Nigeria","2014-05-13 00:00:00.000","2014-05-13 00:00:00.000",15
"1630",2014,1,10.85219,13.54889,"POINT (13.54889 10.85219)","Nigeria","2014-05-14 00:00:00.000","2014-05-15 00:00:00.000",97
"1631",2014,1,11.1858,9.9686,"POINT (9.9686 11.1858)","Nigeria","2014-05-14 00:00:00.000","2014-05-14 00:00:00.000",60
"1632",2014,1,11.643296,13.675719,"POINT (13.675719 11.643296)","Nigeria","2014-05-25 00:00:00.000","2014-05-25 00:00:00.000",15
"1633",2014,1,12.99082,7.60177,"POINT (7.60177 12.99082)","Nigeria","2014-05-25 00:00:00.000","2014-05-25 00:00:00.000",2
"1634",2014,1,8.423006,9.73469,"POINT (9.73469 8.423006)","Nigeria","2014-05-26 00:00:00.000","2014-05-26 00:00:00.000",0
"1635",2014,1,11.26889,11.99694,"POINT (11.99694 11.26889)","Nigeria","2014-05-27 00:00:00.000","2014-05-27 00:00:00.000",45
"1636",2014,1,10.90484,12.08863,"POINT (12.08863 10.90484)","Nigeria","2014-05-30 00:00:00.000","2014-06-01 00:00:00.000",4
"1637",2014,1,11.572354,13.536488,"POINT (13.536488 11.572354)","Nigeria","2014-05-30 00:00:00.000","2014-06-01 00:00:00.000",5
"1638",2014,1,10.85219,13.54889,"POINT (13.54889 10.85219)","Nigeria","2014-06-05 00:00:00.000","2014-06-05 00:00:00.000",1
"1639",2014,1,11.83022,12.63067,"POINT (12.63067 11.83022)","Nigeria","2014-06-06 00:00:00.000","2014-06-06 00:00:00.000",0
"1640",2014,1,11.16667,13.41667,"POINT (13.41667 11.16667)","Nigeria","2014-06-07 00:00:00.000","2014-06-07 00:00:00.000",50
"1641",2014,1,10.28969,11.16729,"POINT (11.16729 10.28969)","Nigeria","2014-06-08 00:00:00.000","2014-06-08 00:00:00.000",2
"1642",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-06-18 00:00:00.000","2014-06-18 00:00:00.000",10
"1643",2014,1,10.224514,9.490773,"POINT (9.490773 10.224514)","Nigeria","2014-06-20 00:00:00.000","2014-06-20 00:00:00.000",1
"1644",2014,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2014-06-22 00:00:00.000","2014-06-22 00:00:00.000",4
"1645",2014,1,10.83642,12.7705,"POINT (12.7705 10.83642)","Nigeria","2014-06-22 00:00:00.000","2014-06-22 00:00:00.000",46
"1646",2014,1,10.868515,12.708618,"POINT (12.708618 10.868515)","Nigeria","2014-06-22 00:00:00.000","2014-06-22 00:00:00.000",24
"1647",2014,1,11.52059,14.09661,"POINT (14.09661 11.52059)","Nigeria","2014-06-24 00:00:00.000","2014-06-26 00:00:00.000",55
"1648",2014,1,11.3885,12.9074,"POINT (12.9074 11.3885)","Nigeria","2014-06-24 00:00:00.000","2014-06-24 00:00:00.000",16
"1649",2014,1,11.48451,12.31264,"POINT (12.31264 11.48451)","Nigeria","2014-06-27 00:00:00.000","2014-06-28 00:00:00.000",9
"1650",2014,1,10.21617,12.06198,"POINT (12.06198 10.21617)","Nigeria","2014-06-30 00:00:00.000","2014-06-30 00:00:00.000",1
"1651",2014,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2014-07-04 00:00:00.000","2014-07-04 00:00:00.000",72
"1652",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-07-05 00:00:00.000","2014-07-06 00:00:00.000",5
"1653",2014,1,12.42499,13.9373,"POINT (13.9373 12.42499)","Nigeria","2014-07-05 00:00:00.000","2014-07-06 00:00:00.000",22
"1654",2014,1,11.52059,14.09661,"POINT (14.09661 11.52059)","Nigeria","2014-07-05 00:00:00.000","2014-07-06 00:00:00.000",1
"1655",2014,1,12.42499,13.9373,"POINT (13.9373 12.42499)","Nigeria","2014-07-05 00:00:00.000","2014-07-06 00:00:00.000",22
"1656",2014,1,12.42499,13.9373,"POINT (13.9373 12.42499)","Nigeria","2014-07-06 00:00:00.000","2014-07-06 00:00:00.000",5
"1657",2014,1,10.52224,7.43828,"POINT (7.43828 10.52224)","Nigeria","2014-07-06 00:00:00.000","2014-07-06 00:00:00.000",1
"1658",2014,1,11.65822,13.03365,"POINT (13.03365 11.65822)","Nigeria","2014-07-09 00:00:00.000","2014-07-09 00:00:00.000",43
"1659",2014,1,10.74025,13.21742,"POINT (13.21742 10.74025)","Nigeria","2014-07-14 00:00:00.000","2014-07-14 00:00:00.000",6
"1660",2014,1,11.46991,13.75786,"POINT (13.75786 11.46991)","Nigeria","2014-07-26 00:00:00.000","2014-07-26 00:00:00.000",11
"1661",2014,1,10.41452,12.56634,"POINT (12.56634 10.41452)","Nigeria","2014-07-27 00:00:00.000","2014-07-27 00:00:00.000",7
"1662",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-07-31 00:00:00.000","2014-07-31 00:00:00.000",14
"1663",2014,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2014-08-05 00:00:00.000","2014-08-05 00:00:00.000",2
"1664",2014,1,10.98267,13.66066,"POINT (13.66066 10.98267)","Nigeria","2014-08-07 00:00:00.000","2014-08-07 00:00:00.000",5
"1665",2014,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2014-08-08 00:00:00.000","2014-08-10 00:00:00.000",30
"1666",2014,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2014-08-08 00:00:00.000","2014-08-10 00:00:00.000",29
"1667",2014,1,11.226071,13.783778,"POINT (13.783778 11.226071)","Nigeria","2014-08-09 00:00:00.000","2014-08-10 00:00:00.000",15
"1668",2014,1,11.483371,13.72786,"POINT (13.72786 11.483371)","Nigeria","2014-08-09 00:00:00.000","2014-08-10 00:00:00.000",65
"1669",2014,1,11.448477,13.759141,"POINT (13.759141 11.448477)","Nigeria","2014-08-09 00:00:00.000","2014-08-10 00:00:00.000",4
"1670",2014,1,12.96309,13.60899,"POINT (13.60899 12.96309)","Nigeria","2014-08-13 00:00:00.000","2014-08-16 00:00:00.000",32
"1671",2014,1,10.98267,13.66066,"POINT (13.66066 10.98267)","Nigeria","2014-08-19 00:00:00.000","2014-08-20 00:00:00.000",40
"1672",2014,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2014-08-24 00:00:00.000","2014-08-25 00:00:00.000",15
"1673",2014,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2014-08-27 00:00:00.000","2014-08-27 00:00:00.000",3
"1674",2014,1,10.08023,9.16124,"POINT (9.16124 10.08023)","Nigeria","2014-08-31 00:00:00.000","2014-09-02 00:00:00.000",0
"1675",2014,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2014-09-01 00:00:00.000","2014-09-01 00:00:00.000",3
"1676",2014,1,11.255863,14.152438,"POINT (14.152438 11.255863)","Nigeria","2014-09-02 00:00:00.000","2014-09-02 00:00:00.000",5
"1677",2014,1,11.572354,13.536488,"POINT (13.536488 11.572354)","Nigeria","2014-09-06 00:00:00.000","2014-09-06 00:00:00.000",50
"1678",2014,1,10.90484,12.08863,"POINT (12.08863 10.90484)","Nigeria","2014-09-07 00:00:00.000","2014-09-07 00:00:00.000",23
"1679",2014,1,10.26761,13.26436,"POINT (13.26436 10.26761)","Nigeria","2014-09-08 00:00:00.000","2014-09-08 00:00:00.000",40
"1680",2014,1,10.56617,13.31976,"POINT (13.31976 10.56617)","Nigeria","2014-09-08 00:00:00.000","2014-09-08 00:00:00.000",27
"1681",2014,1,10.56617,13.31976,"POINT (13.31976 10.56617)","Nigeria","2014-09-09 00:00:00.000","2014-09-09 00:00:00.000",3
"1682",2014,1,10.343242,13.321153,"POINT (13.321153 10.343242)","Nigeria","2014-09-09 00:00:00.000","2014-09-09 00:00:00.000",40
"1683",2014,1,11.8826,13.3434,"POINT (13.3434 11.8826)","Nigeria","2014-09-12 00:00:00.000","2014-09-12 00:00:00.000",3
"1684",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-09-13 00:00:00.000","2014-09-13 00:00:00.000",100
"1685",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-09-16 00:00:00.000","2014-09-17 00:00:00.000",63
"1686",2014,1,10.56617,13.31976,"POINT (13.31976 10.56617)","Nigeria","2014-09-16 00:00:00.000","2014-09-16 00:00:00.000",19
"1687",2014,1,11.8072,12.4909,"POINT (12.4909 11.8072)","Nigeria","2014-09-17 00:00:00.000","2014-09-17 00:00:00.000",1
"1688",2014,1,11.7593,12.2561,"POINT (12.2561 11.7593)","Nigeria","2014-09-17 00:00:00.000","2014-09-17 00:00:00.000",15
"1689",2014,1,11.83022,12.63067,"POINT (12.63067 11.83022)","Nigeria","2014-09-19 00:00:00.000","2014-09-20 00:00:00.000",48
"1690",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-09-25 00:00:00.000","2014-09-25 00:00:00.000",2
"1691",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-09-26 00:00:00.000","2014-09-26 00:00:00.000",3
"1692",2014,1,11.8072,12.4909,"POINT (12.4909 11.8072)","Nigeria","2014-09-28 00:00:00.000","2014-09-28 00:00:00.000",5
"1693",2014,1,11.26889,11.99694,"POINT (11.99694 11.26889)","Nigeria","2014-10-05 00:00:00.000","2014-10-05 00:00:00.000",3
"1694",2014,1,11.3885,12.9074,"POINT (12.9074 11.3885)","Nigeria","2014-10-05 00:00:00.000","2014-10-05 00:00:00.000",3
"1695",2014,1,10.343242,13.321153,"POINT (13.321153 10.343242)","Nigeria","2014-10-06 00:00:00.000","2014-10-06 00:00:00.000",185
"1696",2014,1,10.56617,13.31976,"POINT (13.31976 10.56617)","Nigeria","2014-10-06 00:00:00.000","2014-10-06 00:00:00.000",185
"1697",2014,1,10.88942,13.62832,"POINT (13.62832 10.88942)","Nigeria","2014-10-06 00:00:00.000","2014-10-06 00:00:00.000",50
"1698",2014,1,10.61592,13.3849,"POINT (13.3849 10.61592)","Nigeria","2014-10-06 00:00:00.000","2014-10-06 00:00:00.000",50
"1699",2014,1,9.083333,7.533333,"POINT (7.533333 9.083333)","Nigeria","2014-10-12 00:00:00.000","2014-10-12 00:00:00.000",2
"1700",2014,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2014-10-19 00:00:00.000","2014-10-20 00:00:00.000",25
"1701",2014,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2014-10-21 00:00:00.000","2014-10-21 00:00:00.000",1
"1702",2014,1,13.6169,13.26438,"POINT (13.26438 13.6169)","Nigeria","2014-10-25 00:00:00.000","2014-10-25 00:00:00.000",24
"1703",2014,1,12.92475,13.56617,"POINT (13.56617 12.92475)","Nigeria","2014-10-27 00:00:00.000","2014-10-27 00:00:00.000",2
"1704",2014,1,10.77813,12.23147,"POINT (12.23147 10.77813)","Nigeria","2014-10-31 00:00:00.000","2014-10-31 00:00:00.000",42
"1705",2014,1,7.75,6.75,"POINT (6.75 7.75)","Nigeria","2014-11-02 00:00:00.000","2014-11-02 00:00:00.000",0
"1706",2014,1,11.09596,11.33261,"POINT (11.33261 11.09596)","Nigeria","2014-11-04 00:00:00.000","2014-11-04 00:00:00.000",5
"1707",2014,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2014-11-05 00:00:00.000","2014-11-05 00:00:00.000",16
"1708",2014,1,13.6734,13.3388,"POINT (13.3388 13.6734)","Nigeria","2014-11-05 00:00:00.000","2014-11-05 00:00:00.000",24
"1709",2014,1,10.26761,13.26436,"POINT (13.26436 10.26761)","Nigeria","2014-11-13 00:00:00.000","2014-11-13 00:00:00.000",3
"1710",2014,1,11.954357,13.34035,"POINT (13.34035 11.954357)","Nigeria","2014-11-16 00:00:00.000","2014-11-18 00:00:00.000",4
"1711",2014,1,10.1525,12.93849,"POINT (12.93849 10.1525)","Nigeria","2014-11-16 00:00:00.000","2014-11-19 00:00:00.000",12
"1712",2014,1,10.2317,12.93042,"POINT (12.93042 10.2317)","Nigeria","2014-11-16 00:00:00.000","2014-11-19 00:00:00.000",11
"1713",2014,1,10.16138,12.7399,"POINT (12.7399 10.16138)","Nigeria","2014-11-16 00:00:00.000","2014-11-19 00:00:00.000",11
"1714",2014,1,13.09771,12.4952,"POINT (12.4952 13.09771)","Nigeria","2014-11-21 00:00:00.000","2014-11-21 00:00:00.000",5
"1715",2014,1,10.41452,12.56634,"POINT (12.56634 10.41452)","Nigeria","2014-11-21 00:00:00.000","2014-11-21 00:00:00.000",2
"1716",2014,1,10.312088,13.162663,"POINT (13.162663 10.312088)","Nigeria","2014-11-27 00:00:00.000","2014-11-27 00:00:00.000",35
"1717",2014,1,7.69704,5.31233,"POINT (5.31233 7.69704)","Nigeria","2014-11-30 00:00:00.000","2014-11-30 00:00:00.000",0
"1718",2014,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2014-12-01 00:00:00.000","2014-12-01 00:00:00.000",150
"1719",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-12-01 00:00:00.000","2014-12-01 00:00:00.000",71
"1720",2014,1,10.571603,9.279305,"POINT (9.279305 10.571603)","Nigeria","2014-12-06 00:00:00.000","2014-12-08 00:00:00.000",10
"1721",2014,1,11.16762,10.65399,"POINT (10.65399 11.16762)","Nigeria","2014-12-06 00:00:00.000","2014-12-08 00:00:00.000",10
"1722",2014,1,10.40416,13.16873,"POINT (13.16873 10.40416)","Nigeria","2014-12-06 00:00:00.000","2014-12-08 00:00:00.000",7
"1723",2014,1,10.8509,11.43135,"POINT (11.43135 10.8509)","Nigeria","2014-12-06 00:00:00.000","2014-12-06 00:00:00.000",77
"1724",2014,1,12,11.5,"POINT (11.5 12)","Nigeria","2014-12-06 00:00:00.000","2014-12-06 00:00:00.000",2
"1725",2014,1,10.18948,12.52765,"POINT (12.52765 10.18948)","Nigeria","2014-12-09 00:00:00.000","2014-12-09 00:00:00.000",7
"1726",2014,1,11.3885,12.9074,"POINT (12.9074 11.3885)","Nigeria","2014-12-17 00:00:00.000","2014-12-17 00:00:00.000",75
"1727",2014,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2014-12-19 00:00:00.000","2014-12-19 00:00:00.000",3
"1728",2014,1,11.6775,11.334444,"POINT (11.334444 11.6775)","Nigeria","2014-12-19 00:00:00.000","2014-12-19 00:00:00.000",0
"1729",2014,1,11.439891,12.945559,"POINT (12.945559 11.439891)","Nigeria","2014-12-19 00:00:00.000","2014-12-19 00:00:00.000",82
"1730",2014,1,11.0139,11.11622,"POINT (11.11622 11.0139)","Nigeria","2014-12-31 00:00:00.000","2014-12-31 00:00:00.000",1
"1731",2015,1,13.12111,13.86032,"POINT (13.86032 13.12111)","Nigeria","2015-01-03 00:00:00.000","2015-01-03 00:00:00.000",17
"1732",2015,1,12.1076,11.7539,"POINT (11.7539 12.1076)","Nigeria","2015-01-03 00:00:00.000","2015-01-03 00:00:00.000",40
"1733",2015,1,11.603451,13.488365,"POINT (13.488365 11.603451)","Nigeria","2015-01-05 00:00:00.000","2015-01-05 00:00:00.000",3
"1734",2015,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2015-01-09 00:00:00.000","2015-01-09 00:00:00.000",5
"1735",2015,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2015-01-10 00:00:00.000","2015-01-10 00:00:00.000",2
"1736",2015,1,10.45509,13.22233,"POINT (13.22233 10.45509)","Nigeria","2015-01-10 00:00:00.000","2015-01-10 00:00:00.000",10
"1737",2015,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2015-01-11 00:00:00.000","2015-01-12 00:00:00.000",26
"1738",2015,1,10.28969,11.16729,"POINT (11.16729 10.28969)","Nigeria","2015-01-13 00:00:00.000","2015-01-13 00:00:00.000",3
"1739",2015,1,10.61285,12.19458,"POINT (12.19458 10.61285)","Nigeria","2015-01-14 00:00:00.000","2015-01-14 00:00:00.000",41
"1740",2015,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2015-01-25 00:00:00.000","2015-01-26 00:00:00.000",27
"1741",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-01-25 00:00:00.000","2015-01-26 00:00:00.000",26
"1742",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-01-25 00:00:00.000","2015-01-25 00:00:00.000",100
"1743",2015,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2015-01-25 00:00:00.000","2015-01-25 00:00:00.000",3
"1744",2015,1,12.67863,13.60792,"POINT (13.60792 12.67863)","Nigeria","2015-01-25 00:00:00.000","2015-01-25 00:00:00.000",3
"1745",2015,1,12.67863,13.60792,"POINT (13.60792 12.67863)","Nigeria","2015-01-26 00:00:00.000","2015-01-27 00:00:00.000",3
"1746",2015,1,13.6169,13.26438,"POINT (13.26438 13.6169)","Nigeria","2015-01-28 00:00:00.000","2015-01-30 00:00:00.000",2
"1747",2015,1,11.65822,13.03365,"POINT (13.03365 11.65822)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",50
"1748",2015,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",8
"1749",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",12
"1750",2015,1,10.61592,13.3849,"POINT (13.3849 10.61592)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",3
"1751",2015,1,11.755521,13.106469,"POINT (13.106469 11.755521)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",51
"1752",2015,1,11.8826,13.3434,"POINT (13.3434 11.8826)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",30
"1753",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",354
"1754",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-02-01 00:00:00.000","2015-02-01 00:00:00.000",3
"1755",2015,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2015-02-02 00:00:00.000","2015-02-02 00:00:00.000",24
"1756",2015,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2015-02-03 00:00:00.000","2015-02-03 00:00:00.000",209
"1757",2015,1,13.6734,13.3388,"POINT (13.3388 13.6734)","Nigeria","2015-02-05 00:00:00.000","2015-02-05 00:00:00.000",1
"1758",2015,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2015-02-08 00:00:00.000","2015-02-08 00:00:00.000",82
"1759",2015,1,13.09969,12.1079,"POINT (12.1079 13.09969)","Nigeria","2015-02-09 00:00:00.000","2015-02-10 00:00:00.000",8
"1760",2015,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2015-02-11 00:00:00.000","2015-02-11 00:00:00.000",14
"1761",2015,1,11.528,8.66108,"POINT (8.66108 11.528)","Nigeria","2015-02-14 00:00:00.000","2015-02-14 00:00:00.000",1
"1762",2015,1,12.252155,13.105596,"POINT (13.105596 12.252155)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",27
"1763",2015,1,12.49303,13.20914,"POINT (13.20914 12.49303)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",27
"1764",2015,1,12.59118,13.20762,"POINT (13.20762 12.59118)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",27
"1765",2015,1,12.00302,12.95289,"POINT (12.95289 12.00302)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",28
"1766",2015,1,12.21285,13.10789,"POINT (13.10789 12.21285)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",27
"1767",2015,1,12.25795,13.10964,"POINT (13.10964 12.25795)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",27
"1768",2015,1,12.67863,13.60792,"POINT (13.60792 12.67863)","Nigeria","2015-02-16 00:00:00.000","2015-02-18 00:00:00.000",28
